"AnimalID","Name","DateTime","OutcomeType","OutcomeSubtype","AnimalType","SexuponOutcome","AgeuponOutcome","Breed","Color"
704,0.530593034201443,0.400928312579605,4,1,1,0.8,0.704545454545455,0.155184916606236,0.756164383561644
9918,0.881550047066206,0.319572162071482,1,1,1,0.6,0.5,0.418419144307469,0.356164383561644
22125,0.675556950109821,0.786729010006631,5,14,0,0.4,0.136363636363636,0.464104423495286,0.602739726027397
23254,0.0691873235017258,0.82671498514032,1,1,1,0.8,0.5,0.405366207396664,0.791780821917808
10507,0,0.331253985240498,5,14,0,1,0.477272727272727,0.464104423495286,0.0136986301369863
24369,0.181048007530593,0.865964734298749,4,1,1,0.8,0.863636363636364,0.67005076142132,0.871232876712329
14110,0.385001568873549,0.496087507533198,5,14,1,0.6,0.840909090909091,0.809282088469906,0.104109589041096
20047,0,0.71323998263588,5,16,0,1,0.454545454545455,0.464104423495286,0.304109589041096
7756,0.0691873235017258,0.253439033969753,1,1,1,0.8,0.136363636363636,0.326323422770123,0.619178082191781
18210,0.376215877000314,0.973457701989082,5,14,1,0.6,0.5,0.773023930384336,0.268493150684932
20646,0.92971446501412,0.785488715707055,4,1,0,0.2,0.136363636363636,0.464104423495286,0.0136986301369863
4493,0.852996548478193,0.10112055819604,4,1,1,0.8,0.704545454545455,0.989847715736041,0.23013698630137
21977,0.00188264825855036,0.786773533391744,5,14,1,0.8,0.5,0.283538796229152,0.750684931506849
25605,0,0.927888812386406,5,16,0,0.8,0.5,0.464104423495286,0.104109589041096
17799,0.16598682146219,0.924097964168216,1,8,1,0.6,0.136363636363636,0.325598259608412,0.871232876712329
23310,0,0.825589974605769,3,17,0,1,0.477272727272727,0.464104423495286,0.172602739726027
23892,0,0.848336654035806,5,16,0,0.4,0.5,0.464104423495286,0.172602739726027
14103,0.0439284593661751,0.568282176493879,3,17,1,0.6,0.25,0.773023930384336,0.243835616438356
12240,0,0.398865925776337,1,1,1,0.6,0.136363636363636,0.418419144307469,0.356164383561644
21151,0,0.745586221920453,5,14,0,0.4,0.477272727272727,0.464104423495286,0.0136986301369863
3570,0,0.0553083800961387,1,1,0,0.8,0.568181818181818,0.461928934010152,0.380821917808219
25365,0.324756824599937,0.921908367693196,1,1,1,0.6,0.75,0.801305293691081,0.268493150684932
11868,0.182459993724506,0.983762480461389,1,1,1,0.8,0.613636363636364,0.233502538071066,0.0136986301369863
7117,0.385001568873549,0.564926226340989,3,2,1,0.8,0.5,0.504713560551124,0.0986301369863014
12545,0.911515531848133,0.520096742955367,1,8,0,0.8,0.659090909090909,0.464104423495286,0.0136986301369863
24592,0.233762158770003,0.887553805715849,1,1,1,0.8,1,0.139231327048586,0.901369863013699
25298,0.902102290555381,0.91164890766645,5,14,1,0.6,0.886363636363636,0.180565627266135,0.104109589041096
10232,0,0.32791234617568,1,1,0,0.6,0.454545454545455,0.464104423495286,0.104109589041096
13614,0,0.444191526881789,5,16,0,0.4,0.613636363636364,0.464104423495286,0.104109589041096
15540,0,0.538468204737606,1,1,1,0.6,0.613636363636364,0.203045685279188,0.531506849315069
8505,0.728741763413869,0.275164060723537,1,1,1,0.6,0.795454545454545,0.326323422770123,0.791780821917808
26120,0.249450894257923,0.972179244787981,5,14,1,0.6,0.795454545454545,0.222625090645395,0.268493150684932
2766,0,0.0172838190887653,5,14,0,0.2,0.477272727272727,0.461928934010152,0.112328767123288
4979,0.576874803890806,0.138825504903138,5,14,0,0.8,0.704545454545455,0.464104423495286,0.797260273972603
21257,0.519924694069658,0.751472054420298,1,1,0,0.6,0.454545454545455,0.464104423495286,0.284931506849315
6350,0.807342328208346,0.19855203591129,1,1,1,0.6,0.5,0.453952139231327,0.871232876712329
1646,0.977408220897396,0.0759616653654177,3,2,1,0.6,0.136363636363636,0.335750543872371,0.991780821917808
2081,0.00188264825855036,0.0220915496205176,1,1,1,0.8,0.5,0.773023930384336,0.506849315068493
7789,0,0.24874897238437,5,14,0,0.4,0.590909090909091,0.464104423495286,0.284931506849315
15909,0,0.552210824588994,3,17,0,0.4,0.863636363636364,0.464104423495286,0.591780821917808
23755,0.0607154063382491,0.875384610491936,5,14,1,0.4,0.568181818181818,0.326323422770123,0.104109589041096
24019,0.463131471603389,0.862527687980117,5,14,0,0.2,0.0681818181818182,0.458303118201595,0.380821917808219
18144,0.473956699090053,0.663245786577153,4,1,1,0.8,0.613636363636364,0.326323422770123,0.241095890410959
6898,0.247411358644493,0.22360995606496,4,1,1,0.6,0.795454545454545,0.405366207396664,0.0136986301369863
8290,0.683087543144023,0.271426481555393,1,1,1,0.6,0.954545454545455,0.716461203770848,0.0136986301369863
12440,0,0.4066606984129,1,13,1,0.8,0.454545454545455,0.614213197969543,0.104109589041096
14168,0,0.468422584169074,3,17,0,0.2,0.909090909090909,0.464104423495286,0.810958904109589
12748,0.687951051145278,0.420612419162229,1,1,0,0.2,0.454545454545455,0.464104423495286,0.0136986301369863
25935,0.965327894571698,0.975865940087425,1,1,1,0.6,0.136363636363636,0.773023930384336,0.901369863013699
11625,0,0.374353417090301,5,16,0,0.4,0.568181818181818,0.464104423495286,0.284931506849315
17107,0.513492312519611,0.615288535387346,4,1,1,0.6,0.5,0.326323422770123,0.356164383561644
111,0.851898336994038,0.55082105892511,4,1,1,0.8,1,0.614213197969543,0.452054794520548
15374,0.69720740508315,0.532704016486373,5,14,1,0.8,0.5,0.326323422770123,0.0986301369863014
16070,0.603388766865391,0.922062609420194,4,1,1,0.8,0.136363636363636,0.772298767222625,0.243835616438356
16820,0.690775023533103,0.678049812127216,4,1,1,0.8,0.5,0.952139231327049,0.241095890410959
9338,0,0.297645985024241,5,16,0,0.2,0.5,0.464104423495286,0.235616438356164
24117,0,0.857495750401903,5,16,0,1,0.568181818181818,0.464104423495286,0.810958904109589
13112,0.00188264825855036,0.479058902848384,1,8,1,0.8,0.0681818181818182,0.694706308919507,0.841095890410959
10999,0,0.352807278937418,1,1,0,0.6,0.454545454545455,0.464104423495286,0.602739726027397
5603,0,0.158524717634282,1,13,0,0.6,0.159090909090909,0.461928934010152,0.457534246575342
18850,0.927047379981173,0.727291085941264,1,1,0,0.8,0.454545454545455,0.461928934010152,0.380821917808219
24247,0.0192971446501412,0.871720176885049,1,1,1,0.6,0.840909090909091,0.614213197969543,0.980821917808219
23075,0.641355506746156,0.878591884340966,1,1,0,0.8,0.454545454545455,0.464104423495286,0.284931506849315
12678,0,0.412571177786647,1,1,1,0.8,0.136363636363636,0.405366207396664,0.750684931506849
13156,0.976153122058362,0.442169688161391,5,14,1,0.2,0.840909090909091,0.405366207396664,0.356164383561644
8598,0.545497332914967,0.278602697163065,1,1,0,0.8,0.136363636363636,0.464104423495286,0.104109589041096
12318,0,0.396565815898983,5,14,0,0.4,0.590909090909091,0.464104423495286,0.380821917808219
21329,0.926576717916536,0.997504305252328,1,8,0,0.6,0.5,0.464104423495286,0.284931506849315
18418,0.250549105742077,0.886380296493942,1,1,1,0.8,0.204545454545455,0.169688179840464,0.235616438356164
1482,0.603388766865391,0.151318289729568,4,1,1,0.8,0.5,0.397389412617839,0.241095890410959
11066,0.650925635393787,0.413442564038144,5,14,1,0.6,0.5,0.773023930384336,0.619178082191781
21110,0.206463759021023,0.782054054569769,1,1,1,0.6,0.5,0.773023930384336,0.356164383561644
9830,0.833699403828051,0.315284401073014,1,1,0,0.8,0.659090909090909,0.457577955039884,0.380821917808219
24063,0.452306244116724,0.922919684583619,1,8,0,0.6,0.454545454545455,0.464104423495286,0.0438356164383562
20393,0.649356761844995,0.762788944843476,5,14,1,0.6,0.909090909090909,0.326323422770123,0.356164383561644
21830,0.51553184813304,0.774346738582534,1,1,1,0.2,0.75,0.614213197969543,0.104109589041096
26093,0.353153435833072,0.954988447771684,4,1,1,0.8,0.954545454545455,0.669325598259608,0.871232876712329
26654,0,0.993093309884351,4,1,1,0.8,0.75,0.614213197969543,0.871232876712329
8320,0.430655789143395,0.277274946214161,5,14,0,0.4,0.0681818181818182,0.464104423495286,0.284931506849315
13554,0,0.443046639836027,5,16,0,0.4,0.659090909090909,0.464104423495286,0.172602739726027
21686,0.471446501411986,0.766043127258966,1,1,1,0.8,0.136363636363636,0.326323422770123,0.967123287671233
9324,0.804204581110762,0.358678800349191,1,1,1,0.6,0.5,0.649746192893401,0.0684931506849315
3220,0.0422026984625039,0.0392751910927788,5,14,0,0.8,0.227272727272727,0.464104423495286,0.810958904109589
17993,0,0.72356861292164,1,8,1,0.6,0.454545454545455,0.432922407541697,0.841095890410959
24305,0.879667398807656,0.868264049115654,1,1,0,0.2,0.454545454545455,0.464104423495286,0.284931506849315
18688,0.483369940382805,0.688168546454587,4,1,1,0.8,0.909090909090909,0.348803480783176,0.967123287671233
25097,0.813774709758393,0.929242005269661,5,14,1,0.8,0.5,0.0536620739666425,0.791780821917808
25439,0.133354251647317,0.91517341063441,4,1,1,0.6,0.5,0.773023930384336,0.268493150684932
23736,0.136962660809539,0.885158288584681,5,14,0,0.2,0.136363636363636,0.464104423495286,0.104109589041096
2355,0,0.00242970473045066,5,16,0,0.4,0.159090909090909,0.464104423495286,0.591780821917808
16711,0.257138374647003,0.597836958543958,5,14,1,0.8,0.704545454545455,0.504713560551124,0.871232876712329
8937,0.671320991528083,0.330122614222359,1,1,0,0.8,0.659090909090909,0.464104423495286,0.304109589041096
17327,0.0384374019454032,0.674449778416653,5,14,1,0.8,0.863636363636364,0.307469180565627,0.967123287671233
18533,0,0.677022594027824,1,1,1,0.8,0.977272727272727,0.697606961566352,0.104109589041096
23102,0.418261688107939,0.822269007112611,1,1,1,0.8,0.613636363636364,0.60188542422045,0.619178082191781
10360,0,0.8009669525174,5,14,0,0.6,0.136363636363636,0.464104423495286,0.928767123287671
23921,0.374333228741763,0.865878867770317,1,1,1,0.6,0.136363636363636,0.295141406816534,0.131506849315068
19203,0.3710385942893,0.733172148078418,1,1,1,0.6,0.136363636363636,0.614213197969543,0.104109589041096
6926,0.101819893316599,0.339149730554014,1,8,1,0.6,0.568181818181818,0.614213197969543,0.980821917808219
5135,0,0.128552528848768,5,16,0,1,0.136363636363636,0.458303118201595,0.0136986301369863
3854,0,0.0691837750424165,1,1,1,0.8,0.795454545454545,0.39811457577955,0.791780821917808
18512,0,0.671273511925112,3,17,0,0.6,0.25,0.458303118201595,0.602739726027397
5448,0.276435519297145,0.216541868678276,1,1,1,0.8,0.5,0.504713560551124,0.69041095890411
20374,0.588484468151867,0.726282154232186,1,1,0,0.6,0.568181818181818,0.464104423495286,0.0136986301369863
5078,0.15029808597427,0.140949906421385,4,1,1,0.8,0.931818181818182,0.447425670775925,0.841095890410959
2927,0.903671164104173,0.0999534094577211,5,14,0,0.6,0.136363636363636,0.464104423495286,0.0136986301369863
14018,0.22858487605899,0.467476462235424,1,1,1,0.6,0.75,0.431472081218274,0.901369863013699
7903,0,0.258063900598362,1,1,1,0.6,0.5,0.7070340826686,0.104109589041096
12236,0.0691873235017258,0.520976874871797,1,8,1,0.8,0.5,0.976069615663524,0.268493150684932
25211,0.255255726388453,0.901292450264994,4,1,1,0.4,0.5,0.0906453952139231,0.282191780821918
25910,0,0.952825883351911,1,1,1,0.8,0.5,0.614213197969543,0.791780821917808
17057,0,0.613682513281485,5,16,0,0.4,0.5,0.464104423495286,0.304109589041096
6704,0.565422026984625,0.216668283289579,5,14,1,0.6,0.704545454545455,0.326323422770123,0.901369863013699
9605,0,0.305004269474608,5,14,0,0.4,0.590909090909091,0.464104423495286,0.284931506849315
6421,0.130530279259492,0.272427462659986,1,8,0,0.4,0.454545454545455,0.464104423495286,0.0136986301369863
26412,0.676655161593976,0.97808892910128,5,14,1,0.8,0.136363636363636,0.848440899202321,0.876712328767123
7090,0.711170379667399,0.276269989807325,1,8,1,0.8,0.454545454545455,0.482233502538071,0.356164383561644
3229,0.0891120175713837,0.0393713934070407,1,1,1,0.8,0.136363636363636,0.721537345902828,0.104109589041096
3962,0,0.0712525223292727,5,14,1,0.8,0.795454545454545,0.546773023930384,0.104109589041096
17940,0.0953875117665516,0.660673766026431,4,1,1,0.6,0.5,0.315445975344453,0.241095890410959
896,0.75980545967995,0.894482757524055,1,1,0,0.8,0.863636363636364,0.464104423495286,0.104109589041096
8803,0.123784122999686,0.3256511942603,1,8,0,0.6,0.454545454545455,0.464104423495286,0.602739726027397
18357,0.0263570756197051,0.671338706881884,4,1,1,0.8,0.136363636363636,0.326323422770123,0.756164383561644
3481,0,0.0507908466280691,1,1,0,0.6,0.454545454545455,0.464104423495286,0.602739726027397
14002,0.227643551929714,0.461683651808047,4,1,1,0.8,0.863636363636364,0.801305293691081,0.243835616438356
19961,0.473956699090053,0.722705177274628,1,1,1,0.8,0.5,0.326323422770123,0.312328767123288
11180,0.428616253529965,0.369078191014863,1,1,0,0.6,0.909090909090909,0.907179115300943,0.50958904109589
3901,0,0.0702889090657563,1,1,1,0.8,0.909090909090909,0.48150833937636,0.575342465753425
18592,0,0.687309086109817,3,17,0,0.4,0.0681818181818182,0.464104423495286,0.895890410958904
21839,0.278004392845937,0.770055002281823,4,1,1,0.2,0.75,0.222625090645395,0.104109589041096
796,0.953247568245999,0.697351494634137,5,14,1,0.6,0.704545454545455,0.118201595358956,0.104109589041096
26509,0.526827737684343,0.983051696420479,5,14,1,0.8,0.909090909090909,0.00290065264684554,0.841095890410959
7080,0.123784122999686,0.318433635509308,1,1,1,0.6,0.136363636363636,0.630166787527194,0.241095890410959
3240,0,0.0814921058448074,5,14,0,0.6,0.0681818181818182,0.464104423495286,0.602739726027397
14715,0.485566363351114,0.557800099541568,1,1,1,0.6,0.0681818181818182,0.130529369108049,0.0684931506849315
22935,0.10354565422027,0.823427410185996,1,1,0,0.6,0.454545454545455,0.685279187817259,0.876712328767123
23723,0,0.841467331761234,5,16,0,0.2,0.613636363636364,0.464104423495286,0.112328767123288
5714,0.227643551929714,0.329931799714732,5,14,1,0.8,0.704545454545455,0.348803480783176,0.791780821917808
1680,0.737213680577345,0.0207725443365459,1,1,1,0.8,0.136363636363636,0.773023930384336,0.104109589041096
19085,0.250235331032319,0.691793227039052,5,14,1,0.8,0.181818181818182,0.374909354604786,0.358904109589041
13184,0.895356134295576,0.437699858320228,1,1,0,0.6,0.454545454545455,0.464104423495286,0.284931506849315
18319,0.036711641041732,0.751289190517155,1,8,0,0.8,0.5,0.458303118201595,0.304109589041096
11592,0,0.375889473876699,1,1,1,0.6,0.136363636363636,0.206671501087745,0.756164383561644
22328,0.89833699403828,0.819943455300907,5,14,1,0.6,0.795454545454545,0.773023930384336,0.268493150684932
17067,0.473956699090053,0.616393669410685,4,1,1,0.8,0.863636363636364,0.326323422770123,0.0849315068493151
22361,0,0.790268619123112,5,14,0,1,0.0909090909090909,0.464104423495286,0.284931506849315
10181,0,0.331281812356193,3,5,1,0.8,0.909090909090909,0.773023930384336,0.791780821917808
9907,0.419046124882335,0.323014773813253,1,1,1,0.6,0.136363636363636,0.59680928208847,0.901369863013699
18273,0,0.663265663088365,5,14,0,0.2,0.477272727272727,0.464104423495286,0.591780821917808
4488,0,0.0964821755398063,5,16,0,0.2,0.136363636363636,0.464104423495286,0.591780821917808
619,0.778004392845937,0.490292311924476,4,1,1,0.6,0.795454545454545,0.503988397389413,0.0684931506849315
4596,0.787574521493568,0.359574833474589,4,1,1,0.8,0.5,0.868020304568528,0.0986301369863014
6294,0.379667398807656,0.192748889698084,1,1,1,0.6,0.159090909090909,0.910079767947788,0.926027397260274
5612,0.0301223721368058,0.156203936185268,1,1,1,0.6,0.977272727272727,0.282088469905729,0.506849315068493
7439,0,0.236121822342153,5,14,0,1,0.0227272727272727,0.464104423495286,0.112328767123288
26694,0,0.998949725147603,1,1,1,0.8,0.931818181818182,0.326323422770123,0.452054794520548
18106,0,0.659702997218879,5,14,1,0.4,0.136363636363636,0.264684554024656,0.454794520547945
22595,0.794163790398494,0.850683672479619,1,8,0,0.8,0.454545454545455,0.464104423495286,0.591780821917808
2202,0.741920301223721,0.00838947785200109,4,1,0,0.6,0.568181818181818,0.463379260333575,0.104109589041096
17385,0.20112958895513,0.632268641384805,4,1,1,0.4,0.295454545454545,0.326323422770123,0.452054794520548
25996,0.651396297458425,0.951548221211259,1,1,1,0.6,0.5,0.895576504713561,0.558904109589041
3741,0.677282711013492,0.119391842361775,1,1,1,0.6,0.204545454545455,0.0906453952139231,0.791780821917808
15953,0.173988076561029,0.563568263095043,1,1,1,0.6,0.613636363636364,0.326323422770123,0.791780821917808
13676,0.366959523062441,0.460487085833136,5,14,0,0.2,0.454545454545455,0.458303118201595,0.104109589041096
12890,0,0.416020945072454,3,17,0,0.2,0.681818181818182,0.907179115300943,0.161643835616438
717,0.551302165045497,0.622193635382098,3,17,1,0.6,0.704545454545455,0.326323422770123,0.901369863013699
2887,0.169595230624412,0.0655487586721218,1,1,0,0.6,0.954545454545455,0.461928934010152,0.591780821917808
2109,0.0200815814245372,0.017531082888232,1,1,0,0.8,0.568181818181818,0.464104423495286,0.380821917808219
10330,0.756824599937245,0.331269091389018,4,1,1,0.6,0.863636363636364,0.405366207396664,0.241095890410959
15787,0.504079071226859,0.767254004321949,5,14,1,0.8,0.204545454545455,0.222625090645395,0.268493150684932
3714,0,0.0610359955667429,5,14,1,0.6,0.704545454545455,0.902828136330674,0.010958904109589
11043,0.636491998744901,0.397497626744561,1,8,0,0.6,0.454545454545455,0.461928934010152,0.235616438356164
3720,0,0.063379038708313,1,1,1,0.8,0.454545454545455,0.0536620739666425,0.624657534246575
1168,0.659240665202385,0.783489933739662,1,1,0,0.6,0.954545454545455,0.464104423495286,0.104109589041096
5449,0.429557577659241,0.154993059122285,4,1,0,0.6,0.613636363636364,0.464104423495286,0.284931506849315
19393,0.554283024788202,0.700909390140932,1,1,0,0.8,0.454545454545455,0.464104423495286,0.284931506849315
19202,0.829463445246313,0.729173789083184,1,8,1,0.6,0.704545454545455,0.504713560551124,0.241095890410959
16024,0.432538437401945,0.895552908887663,1,1,1,0.8,0.5,0.809282088469906,0.452054794520548
14863,0,0.500338695751038,5,16,0,0.4,0.840909090909091,0.464104423495286,0.104109589041096
6708,0.856291182930656,0.208503012484039,5,14,0,0.2,0.454545454545455,0.464104423495286,0.380821917808219
24714,0,0.884047589138202,1,1,1,0.6,0.840909090909091,0.614213197969543,0.358904109589041
11386,0,0.363304462038249,5,14,0,0.4,0.568181818181818,0.907179115300943,0.712328767123288
16657,0.0691873235017258,0.608369919364969,1,8,1,0.8,0.136363636363636,0.326323422770123,0.312328767123288
8147,0.0331032318795105,0.263732681595782,1,1,1,0.6,0.454545454545455,0.222625090645395,0.841095890410959
15054,0,0.513217084894965,5,14,1,0.8,0.704545454545455,0.848440899202321,0.104109589041096
4216,0.274709758393474,0.117216556974827,1,8,1,0.8,0.454545454545455,0.194343727338651,0.104109589041096
6834,0,0.210935897456284,5,16,0,0.2,0.931818181818182,0.464104423495286,0.172602739726027
3790,0,0.0644189777748802,5,16,0,0.2,0.659090909090909,0.464104423495286,0.0136986301369863
6729,0,0.212089530166979,1,1,1,0.6,0.659090909090909,0.393763596809282,0.841095890410959
26490,0,0.985121238767784,5,16,0,0.4,0.136363636363636,0.464104423495286,0.284931506849315
18320,0,0.747689156806592,1,8,0,0.8,0.568181818181818,0.907179115300943,0.586301369863014
9942,0,0.320820406975542,5,14,0,0.4,0.454545454545455,0.464104423495286,0.104109589041096
22874,0.156416692814559,0.932018356355634,1,8,0,0.8,0.659090909090909,0.464104423495286,0.602739726027397
11561,0.410887982428616,0.711094114485524,1,1,1,0.6,0.795454545454545,0.807106598984772,0.243835616438356
24832,0,0.887740644921233,1,1,1,0.8,0.159090909090909,0.326323422770123,0.791780821917808
24633,0.614684656416693,0.880824414080203,1,1,1,0.8,0.159090909090909,0.0493110949963742,0.871232876712329
10388,0,0.340378894007311,5,14,0,0.4,0.681818181818182,0.464104423495286,0.112328767123288
8628,0.839661123313461,0.286569997916942,4,1,1,0.6,0.136363636363636,0.0435097897026831,0.49041095890411
15612,0.861939127706307,0.544268170709019,1,1,0,0.8,0.886363636363636,0.464104423495286,0.304109589041096
21325,0.311892061499843,0.754914666162068,1,1,0,0.6,0.454545454545455,0.464104423495286,0.284931506849315
22281,0.819265767179165,0.792684807825939,3,17,0,0.6,0.25,0.464104423495286,0.104109589041096
11820,0.00847191716347662,0.384936466719565,5,14,1,0.2,0.613636363636364,0.0536620739666425,0.841095890410959
23043,0.530593034201443,0.861365309604489,1,1,1,0.8,0.5,0.360406091370558,0.652054794520548
16670,0.71101349231252,0.608109139537879,1,1,1,0.8,0.136363636363636,0.493836113125453,0.0136986301369863
11709,0,0.380456301092572,5,14,1,0.6,0.613636363636364,0.614213197969543,0.980821917808219
7976,0.748823344838406,0.270575766875556,1,1,0,0.8,0.0681818181818182,0.464104423495286,0.380821917808219
16723,0,0.59655214085927,5,14,1,1,0.818181818181818,0.614213197969543,0.871232876712329
1593,0.199090053341701,0.0599817454121037,4,1,1,0.8,0.977272727272727,0.848440899202321,0.841095890410959
13639,0.327267022278004,0.479033460914033,1,1,0,0.8,0.454545454545455,0.458303118201595,0.104109589041096
7718,0.862880451835582,0.706770575766876,3,2,1,0.6,0.5,0.00942712110224801,0.791780821917808
5403,0.431283338562912,0.170948332201697,4,1,1,0.8,0.795454545454545,0.326323422770123,0.750684931506849
16560,0.542359585817383,0.59112903354042,1,1,1,0.8,0.5,0.819434372733865,0.452054794520548
11400,0.202384687794164,0.405581006323911,1,1,1,0.6,0.795454545454545,0.326323422770123,0.791780821917808
13275,0.647944775651083,0.434285868754601,1,1,0,0.6,0.75,0.907179115300943,0.50958904109589
17251,0,0.626692882459853,1,1,0,0.6,0.136363636363636,0.464104423495286,0.104109589041096
12574,0.965327894571698,0.507426659648933,5,14,0,0.6,0.659090909090909,0.461928934010152,0.0136986301369863
5534,0.227643551929714,0.154968412248383,5,14,1,0.8,0.5,0.348803480783176,0.967123287671233
5704,0.679322246626922,0.227051772746282,3,2,1,0.4,0.613636363636364,0.868020304568528,0.0986301369863014
18002,0,0.65297996606682,5,14,0,0.4,0.681818181818182,0.463379260333575,0.112328767123288
20083,0,0.71454944719447,5,14,0,0.2,0.590909090909091,0.464104423495286,0.810958904109589
24238,0.0942893002823972,0.879781294771842,1,1,1,0.6,0.136363636363636,0.222625090645395,0.356164383561644
11065,0,0.350729785985628,5,14,0,0.4,0.477272727272727,0.464104423495286,0.172602739726027
24272,0.0887982428616254,0.864542371156479,4,1,1,0.4,0.977272727272727,0.788252356780276,0.684931506849315
5238,0.780514590524004,0.13427616901713,1,1,1,0.6,0.613636363636364,0.630166787527194,0.241095890410959
15893,0.941167241920301,0.567024390864437,1,1,1,0.6,0.5,0.151559100797679,0.841095890410959
26284,0,0.970220215843011,5,16,0,0.6,0.5,0.464104423495286,0.284931506849315
9790,0,0.31642690293743,5,14,1,0.6,0.659090909090909,0.801305293691081,0.263013698630137
9418,0.142453718230311,0.492714066050442,5,14,1,0.6,0.136363636363636,0.773023930384336,0.356164383561644
12284,0.470191402572953,0.411457298098374,5,14,0,0.4,0.0681818181818182,0.461928934010152,0.304109589041096
7930,0.943206777533731,0.261235396727213,1,1,1,0.8,0.136363636363636,0.326323422770123,0.901369863013699
16681,0.65422026984625,0.695393260749615,1,1,1,0.6,0.5,0.773023930384336,0.241095890410959
24656,0.798713523689991,0.894288762774634,1,1,1,0.8,0.840909090909091,0.809282088469906,0.887671232876712
16450,0,0.593276491811672,1,1,1,0.6,0.568181818181818,0.320522117476432,0.841095890410959
